_loc,complexity,_too,volume,_pl,difficulty,_i,effort,bugs,time,total_lines,comments,blanks,unique_operators,unique_operands,total_operators,total_operands,result
9,3,23,95.91,0.14,7.07,13.56,678.21,0.03,37.68,6,0,1,11,7,14,9,0.3874
25,2,73,339,0.12,8.44,40.18,2860.33,0.11,158.91,17,4,2,9,16,43,30,0.3695
32,6,107,553.18,0.03,33,16.76,18255.01,0.18,1014.17,25,0,5,22,14,65,42,0.1949
5,1,9,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3,0,0,3,4,5,4,0.8927
136,42,547,3477.58,0.03,33.23,104.67,115545.43,1.16,6419.19,102,7,22,20,62,341,206,0.1098
153,11,369,2161.59,0.02,41.43,52.17,89560.14,0.72,4975.56,93,43,15,21,37,223,146,0.3081
22,2,73,343.13,0.13,7.94,43.21,2724.87,0.11,151.38,17,1,2,9,17,43,30,0.3115
9,2,26,96.21,0.27,3.75,25.66,360.79,0.03,20.04,7,0,0,5,8,14,12,0.3741
90,18,277,1601.44,0.03,37.33,42.9,59786.97,0.53,3321.5,68,8,5,22,33,165,112,0.2134
115,14,301,1732.22,0.04,24.68,70.2,42742.56,0.58,2374.59,97,4,8,14,40,160,141,0.1387
22,6,87,422.64,0.04,25.36,16.66,10719.8,0.14,595.54,17,0,3,18,11,56,31,0.2396
30,3,81,415.47,0.13,7.6,54.67,3157.59,0.14,175.42,22,1,5,10,25,43,38,0.2799
45,4,153,835.29,0.04,25.46,32.81,21266.56,0.28,1181.48,37,0,6,19,25,86,67,0.1479
8,2,17,64.73,0.29,3.5,18.49,226.54,0.02,12.59,6,0,0,7,7,10,7,0.4008
40,6,81,405,0.1,9.6,42.19,3888,0.14,216,25,6,7,12,20,49,32,0.3465
49,4,137,756.73,0.06,16.19,46.75,12247.78,0.25,680.43,28,3,16,19,27,91,46,0.2801
20,2,59,292.3,0.14,7.26,40.24,2123,0.1,117.94,15,0,1,12,19,36,23,0.2681
30,2,119,610.38,0.05,19.79,30.84,12079.19,0.2,671.07,27,0,1,16,19,72,47,0.19
42,6,117,653.44,0.12,8.67,75.4,5663.15,0.22,314.62,39,0,1,12,36,65,52,0.1477
49,3,121,639.53,0.05,20.86,30.65,13343,0.21,741.28,33,2,4,17,22,67,54,0.2527
122,18,439,2634,0.02,42.35,62.19,111559.54,0.88,6197.75,86,16,15,23,41,288,151,0.2298
15,1,91,411.64,0.07,14.67,28.07,6037.45,0.14,335.41,9,0,3,11,12,59,32,0.3074
190,39,695,4757.62,0.03,30.71,154.91,146112.75,1.59,8117.38,155,0,33,18,97,364,331,0
63,12,223,1295.04,0.05,19.62,66.02,25402.71,0.43,1411.26,48,3,4,17,39,133,90,0.2019
17,1,39,181.11,0.15,6.68,27.12,1209.56,0.06,67.2,10,0,3,11,14,22,17,0.3224
17,3,30,120,0.09,10.83,11.08,1300,0.04,72.22,12,0,3,10,6,17,13,0.315
78,13,396,2466.61,0.03,33.44,73.75,82494.47,0.82,4583.03,67,3,4,21,54,224,172,0.1494
324,19,1743,12426.34,0.03,35.06,354.41,435698.56,4.14,24205.48,242,0,80,12,128,995,748,0
17,2,39,168.56,0.11,9,18.73,1517,0.06,84.28,11,0,4,12,8,27,12,0.3142
6,2,21,82.04,0.17,6,13.67,492.27,0.03,27.35,4,0,0,10,5,15,6,0.432
24,8,72,360,0.08,13.24,27.2,4764.71,0.12,264.71,16,6,2,15,17,42,30,0.3897
75,13,217,1242.96,0.03,29.86,41.63,37113.97,0.41,2061.88,59,0,4,21,32,126,91,0.0795
64,4,239,1381.74,0.05,21.65,63.83,29912.91,0.46,1661.83,46,6,9,18,37,150,89,0.2541
24,3,40,166.8,0.12,8.13,20.53,1355.23,0.06,75.29,18,1,3,10,8,27,13,0.3267
14,2,29,116,0.12,8.36,13.88,969.43,0.04,53.86,8,0,3,9,7,16,13,0.3558
40,4,137,743.4,0.06,15.41,48.25,11453.84,0.25,636.32,33,0,5,16,27,85,52,0.1623
168,16,632,4216.97,0.03,31.82,132.53,134181.03,1.41,7454.5,109,14,43,19,83,354,278,0.1849
48,4,129,695.61,0.06,17.35,40.1,12067.3,0.23,670.41,29,1,16,19,23,87,42,0.2367
113,19,431,2419.94,0.03,39.52,61.24,95624.29,0.81,5312.46,99,0,12,16,33,268,163,0.0022
90,11,389,2590.04,0.05,18.42,140.64,47699.98,0.86,2650,83,0,7,17,84,207,182,0.0276
125,23,312,1994.4,0.05,21.17,94.22,42214.86,0.66,2345.27,100,10,12,21,63,185,127,0.1799
4,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,4,3,4,3,0.9345
56,6,169,943.86,0.03,32.2,29.31,30392.25,0.31,1688.46,40,5,8,23,25,99,70,0.2648
169,21,534,3413.5,0.02,50.5,67.59,172381.62,1.14,9576.76,139,2,24,28,56,332,202,0.0413
85,18,238,1400.07,0.03,28.75,48.7,40251.99,0.47,2236.22,71,2,9,23,36,148,90,0.1361
47,6,86,421.99,0.07,14,30.14,5907.9,0.14,328.22,31,10,6,12,18,44,42,0.361
23,5,54,267.53,0.06,17.42,15.36,4659.42,0.09,258.86,19,0,2,19,12,32,22,0.2444
43,2,138,734.43,0.1,9.73,75.51,7142.89,0.24,396.83,25,1,9,9,31,71,67,0.2518
105,30,325,2060.44,0.04,25.73,80.08,53012.97,0.69,2945.16,84,5,11,22,59,187,138,0.1385
65,10,175,911.65,0.03,35.05,26.01,31955.88,0.3,1775.33,52,4,7,18,19,101,74,0.2227
9,1,32,125.02,0.23,4.33,28.85,541.76,0.04,30.1,7,0,0,6,9,19,13,0.3675
45,6,139,784.5,0.05,19.64,39.94,15409.74,0.26,856.1,34,1,8,22,28,89,50,0.2153
162,25,408,2525.45,0.02,47.54,53.12,120068.6,0.84,6670.48,109,31,18,27,46,246,162,0.251
50,3,115,603.51,0.05,20.64,29.24,12458.21,0.2,692.12,33,2,5,17,21,64,51,0.2545
34,2,118,573.24,0.03,32.58,17.59,18678.13,0.19,1037.67,23,1,8,17,12,72,46,0.2673
83,22,204,1282.22,0.04,27.04,47.41,34674.56,0.43,1926.36,71,2,7,31,47,122,82,0.1334
14,3,22,83.76,0.16,6.3,13.3,527.7,0.03,29.32,10,1,1,9,5,15,7,0.4033
27,8,71,344.92,0.05,18.42,18.73,6352.21,0.11,352.9,19,0,6,17,12,45,26,0.2326
20,3,39,168.56,0.15,6.72,25.07,1133.07,0.06,62.95,15,0,3,11,9,28,11,0.2835
20,5,54,259.6,0.16,6.11,42.48,1586.43,0.09,88.13,15,1,2,10,18,32,22,0.3278
42,7,116,617.34,0.05,19.9,31.01,12288.08,0.21,682.67,33,0,7,19,21,72,44,0.1639
108,14,315,1812.79,0.03,32.65,55.53,59182.25,0.6,3287.9,73,14,17,20,34,204,111,0.2512
102,2,386,1875.18,0.01,79.38,23.62,148860.5,0.63,8270.03,58,6,36,16,13,257,129,0.2256
74,12,269,1631.78,0.03,30.06,54.28,49050.47,0.54,2725.03,64,0,8,25,42,169,101,0.0649
5,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,1,3,1,3,1,1
58,11,156,909.93,0.05,20.63,44.1,18774.01,0.3,1043,49,2,3,23,34,95,61,0.1938
124,18,429,2719.8,0.02,50.75,53.59,138029.63,0.91,7668.31,109,6,7,29,52,247,182,0.133
46,3,66,330,0.13,7.6,43.45,2506.43,0.11,139.25,30,11,5,11,21,37,29,0.3829
42,7,84,434.27,0.06,17.5,24.82,7599.79,0.14,422.21,28,1,6,18,18,49,35,0.2504
107,24,438,2637.8,0.03,30.06,87.74,79302.28,0.88,4405.68,75,10,18,18,47,281,157,0.1973
194,21,345,2266.6,0.05,21.1,107.44,47815.95,0.76,2656.44,112,44,33,22,73,205,140,0.2766
30,6,76,380,0.05,21.19,17.93,8053.08,0.13,447.39,20,4,3,19,13,47,29,0.3452
61,8,99,465.34,0.04,24.55,18.96,11422.07,0.16,634.56,27,24,8,15,11,63,36,0.4386
327,21,1779,13686.71,0.02,51.85,263.95,709716.25,4.56,39428.68,249,10,66,25,182,1024,755,0.0376
88,14,335,2010,0.05,22.12,90.87,44461.2,0.67,2470.07,80,1,5,14,50,177,158,0.0949
41,5,172,927.48,0.05,21.38,43.39,19824.86,0.31,1101.38,32,1,6,18,24,115,57,0.2173
8,1,14,46.51,0.5,2,23.25,93.01,0.02,5.17,4,0,2,4,6,8,6,0.4715
23,3,40,178.38,0.16,6.23,28.63,1111.43,0.06,61.75,17,0,4,9,13,22,18,0.2699
22,2,68,288.86,0.05,18.86,15.32,5447.06,0.1,302.61,16,0,3,12,7,46,22,0.2623
12,5,28,118.94,0.15,6.67,17.84,792.95,0.04,44.05,9,0,1,10,9,16,12,0.3398
15,2,35,151.27,0.19,5.33,28.36,806.76,0.05,44.82,13,0,2,8,12,19,16,0.3017
49,7,124,699.84,0.06,17.04,41.08,11923.17,0.23,662.4,38,0,7,23,27,84,40,0.1468
56,10,190,1043.45,0.06,17.27,60.44,18015.85,0.35,1000.88,46,0,5,13,32,105,85,0.1125
56,5,243,1429.48,0.05,20.09,71.14,28722.62,0.48,1595.7,45,0,9,16,43,135,108,0.1117
10,1,30,120,0.16,6.43,18.67,771.43,0.04,42.86,6,0,2,9,7,20,10,0.3833
85,18,350,2083.96,0.02,43.89,47.48,91475.26,0.69,5081.96,68,3,11,24,38,211,139,0.1464
27,1,96,434.26,0.06,15.58,27.87,6767.25,0.14,375.96,19,0,6,11,12,62,34,0.235
54,3,194,1121.58,0.05,21.16,53,23735.14,0.37,1318.62,43,5,4,18,37,107,87,0.2568
71,17,187,1085.98,0.04,22.78,47.68,24736.11,0.36,1374.23,54,0,15,20,36,105,82,0.0867
4,1,7,19.65,0.33,3,6.55,58.95,0.01,3.28,2,0,0,6,1,6,1,0.8756
43,4,137,708.28,0.06,17.86,39.66,12647.85,0.24,702.66,30,0,11,15,21,87,50,0.1728
252,69,1427,9309.12,0.01,113.26,82.19,1054328.69,3.1,58573.82,234,7,5,26,66,852,575,0
121,13,286,1722.4,0.02,40.33,42.7,69470.02,0.57,3859.45,86,16,15,26,39,165,121,0.2495
169,5,842,5466.14,0.03,38.3,142.72,209353.17,1.82,11630.73,151,1,15,15,75,459,383,0.0164
336,68,1715,12155,0.01,101.46,119.8,1233225.92,4.05,68512.55,216,91,27,40,96,1228,487,0.0819
38,6,62,272.32,0.08,12.1,22.51,3295.12,0.09,183.06,27,0,9,11,10,40,22,0.2092
7,1,45,166.52,0.15,6.86,24.28,1141.85,0.06,63.44,5,0,0,6,7,29,16,0.3906
16,3,63,284.98,0.05,18.85,15.12,5371.96,0.09,298.44,12,0,2,13,10,34,29,0.2887
17,2,31,142.13,0.12,8.4,16.92,1193.92,0.05,66.33,13,1,1,14,10,19,12,0.3637
24,3,78,374.97,0.08,12,31.25,4499.68,0.12,249.98,18,0,4,12,16,46,32,0.2419
20,3,68,333.67,0.13,7.82,42.69,2607.88,0.11,144.88,13,0,5,11,19,41,27,0.2763
31,2,111,582.52,0.08,12.25,47.55,7135.87,0.19,396.44,19,0,5,14,24,69,42,0.2247
229,10,811,5445.25,0.02,50.07,108.74,272666.01,1.82,15148.11,177,13,37,24,81,473,338,0.1333
139,35,592,4081.73,0.02,42.37,96.33,172952.06,1.36,9608.45,110,17,12,29,90,329,263,0.1753
4,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,5,2,5,2,0.905
35,7,130,661.37,0.03,29.08,22.75,19230.61,0.22,1068.37,27,0,6,21,13,94,36,0.1809
89,16,285,1624.63,0.03,37.26,43.6,60530.39,0.54,3362.8,67,10,10,21,31,175,110,0.2335
136,12,430,2954.26,0.06,17.6,167.9,51980.15,0.98,2887.79,107,8,19,17,100,223,207,0.1599
25,6,92,479.27,0.07,13.74,34.89,6583.65,0.16,365.76,18,1,2,18,19,63,29,0.2906
58,1,118,679.08,0.43,2.32,292.71,1575.46,0.23,87.53,29,5,22,4,50,60,58,0.312
68,17,179,939.38,0.03,39.53,23.76,37133.1,0.31,2062.94,48,5,13,21,17,115,64,0.2329
252,33,689,4699.1,0.02,46.61,100.81,219033.5,1.57,12168.53,172,45,32,28,85,406,283,0.1985
18,1,17,66.42,0.3,3.33,19.93,221.39,0.02,12.3,14,0,2,6,9,7,10,0.321
102,11,360,2235.4,0.04,28.56,78.27,63843.12,0.75,3546.84,76,8,12,24,50,241,119,0.2021
143,22,457,2762.29,0.02,47.25,58.46,130518.11,0.92,7251.01,123,5,8,22,44,268,189,0.1042
53,2,279,1763.82,0.07,15,117.59,26457.27,0.59,1469.85,44,0,7,16,64,159,120,0.1115
302,3,928,6769.41,0.04,27.81,243.44,188237.9,2.26,10457.66,152,98,40,17,140,470,458,0.2111
52,3,128,733.17,0.12,8.34,87.9,6115.74,0.24,339.76,21,11,14,12,41,71,57,0.3924
92,10,306,1869.21,0.04,27.56,67.82,51520.06,0.62,2862.23,69,3,18,21,48,180,126,0.159
7,2,14,50.19,0.24,4.2,11.95,210.8,0.02,11.71,7,0,0,7,5,8,6,0.3939
44,12,154,860.08,0.04,27.5,31.28,23652.32,0.29,1314.02,33,5,4,22,26,89,65,0.2778
38,3,102,539.11,0.09,11.75,45.88,6334.55,0.18,351.92,27,6,5,13,26,55,47,0.3346
43,3,172,882.24,0.06,17.74,49.73,15650.11,0.29,869.45,32,0,9,12,23,104,68,0.1614
14,2,31,129.27,0.19,5.2,24.86,672.19,0.04,37.34,8,1,3,8,10,18,13,0.4126
4,1,10,30,0.5,2,15,60,0.01,3.33,2,0,0,4,4,6,4,0.8596
4,1,8,24,0.4,2.5,9.6,60,0.01,3.33,2,0,0,5,3,5,3,0.8663
46,10,94,441.84,0.08,12,36.82,5302.1,0.15,294.56,34,6,2,12,14,66,28,0.3094
8,1,11,34.87,0.32,3.12,11.16,108.97,0.01,6.05,4,0,2,5,4,6,5,0.4593
56,11,230,1385.14,0.04,26.01,53.25,36030.25,0.46,2001.68,52,0,2,23,42,135,95,0.0909
111,12,359,2162.03,0.02,49.03,44.1,105996.37,0.72,5888.69,84,13,9,27,38,221,138,0.2293
24,10,84,374.59,0.07,15,24.97,5618.88,0.12,312.16,19,0,3,11,11,54,30,0.2274
31,4,41,187.98,0.11,9,20.89,1691.85,0.06,93.99,14,8,7,12,12,23,18,0.4471
76,4,77,420.38,0.07,14.61,28.78,6141.15,0.14,341.17,21,13,28,21,23,45,32,0.4212
50,8,146,801.81,0.04,22.65,35.39,18164.09,0.27,1009.12,38,3,7,19,26,84,62,0.244
19,6,63,309.13,0.09,11.38,27.18,3516.4,0.1,195.36,14,0,2,14,16,37,26,0.2676
463,94,1756,12727.36,0.01,71.81,177.24,913945.71,4.24,50774.76,393,34,34,26,126,1060,696,0
6,1,14,48.43,0.4,2.5,19.37,121.08,0.02,6.73,4,0,0,5,6,8,6,0.4493
138,35,498,3191.88,0.02,51.27,62.26,163640.68,1.06,9091.15,115,0,21,26,46,210,147,0
172,35,393,2587.89,0.04,27.99,92.45,72442.7,0.86,4024.59,130,21,17,25,71,234,159,0.1906
33,2,79,401.91,0.17,5.85,68.75,2349.63,0.13,130.53,20,4,7,8,26,41,38,0.3489
15,2,41,182.84,0.13,7.5,24.38,1371.28,0.06,76.18,12,0,1,10,12,23,18,0.3035
57,6,158,851.99,0.08,12.77,66.7,10883.44,0.28,604.64,46,0,8,11,31,86,72,0.124
4,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,3,2,3,2,1
4,1,8,22.46,0.5,2,11.23,44.92,0.01,2.5,2,0,0,4,3,5,3,0.9136
1243,402,4022,41217.16,0,408.73,100.84,16846621.12,13.74,935923.39,1213,16,12,410,806,2415,1607,0
63,6,157,886.09,0.04,22.39,39.57,19841.98,0.3,1102.33,45,3,11,22,28,100,57,0.2276
28,13,110,510.82,0.06,18,28.38,9194.84,0.17,510.82,23,0,3,12,13,71,39,0.1958
22,1,27,110.36,0.24,4.2,26.28,463.52,0.04,25.75,3,5,6,7,10,15,12,0.5822
104,13,381,2250.53,0.02,56.88,39.57,127998.63,0.75,7111.03,88,1,12,28,32,251,130,0.0838
33,4,114,622.38,0.05,20.09,30.98,12501.62,0.21,694.53,26,0,5,21,23,70,44,0.1903
11,3,39,165.67,0.09,11.69,14.17,1936.26,0.06,107.57,9,0,0,11,8,22,17,0.3324
7,2,23,94.01,0.23,4.44,21.15,417.83,0.03,23.21,5,0,0,8,9,13,10,0.4067
11,2,19,65.73,0.16,6.13,10.73,402.59,0.02,22.37,9,0,0,7,4,12,7,0.3619
11,2,17,56.47,0.29,3.5,16.14,197.65,0.02,10.98,9,0,0,5,5,10,7,0.3665
32,9,50,250,0.13,7.94,31.48,1985.29,0.08,110.29,22,0,8,15,17,32,18,0.2272
20,11,128,685.77,0.05,18.24,37.6,12508.38,0.23,694.91,19,0,1,16,25,71,57,0.2077
106,12,288,1759.26,0.03,34.94,50.35,61473.97,0.59,3415.22,76,17,10,25,44,165,123,0.2668
30,8,71,351.75,0.06,15.79,22.28,5552.59,0.12,308.48,18,8,2,17,14,45,26,0.3989
41,10,120,638.63,0.03,28.72,22.23,18342.91,0.21,1019.05,32,0,5,22,18,73,47,0.1618
13,5,51,233.83,0.06,15.83,14.77,3702.36,0.08,205.69,10,0,1,15,9,32,19,0.3093
28,6,76,376.52,0.05,20.77,18.13,7820.01,0.13,434.44,22,0,3,18,13,46,30,0.2187
20,3,96,503.8,0.09,10.62,47.46,5348.04,0.17,297.11,11,0,6,12,26,50,46,0.2796
127,28,581,3733.66,0.02,61.55,60.66,229809.93,1.24,12767.22,119,2,4,27,59,312,269,0.0439
7,1,13,44.97,0.29,3.5,12.85,157.4,0.01,8.74,4,0,1,7,4,9,4,0.4516
39,5,84,394.84,0.09,10.59,37.29,4180.63,0.13,232.26,24,7,5,9,17,44,40,0.3628
35,5,70,343.48,0.08,12.69,27.07,4357.93,0.11,242.11,25,3,5,14,16,41,29,0.3135
155,11,540,3135.97,0.01,67.53,46.44,211762.84,1.05,11764.6,106,42,4,19,37,277,263,0.2834
39,10,167,842.41,0.02,43.43,19.4,36584.83,0.28,2032.49,28,6,3,19,14,103,64,0.3081
32,2,78,374.97,0.08,12.5,30,4687.17,0.12,260.39,25,0,5,14,14,53,25,0.2121
20,3,41,180.09,0.11,9.33,19.29,1680.79,0.06,93.38,14,0,4,12,9,27,14,0.288
91,11,245,1453.03,0.05,21.71,66.92,31551.52,0.48,1752.86,61,13,15,19,42,149,96,0.273
45,11,195,1089.07,0.05,19.76,55.1,21525.1,0.36,1195.84,31,1,11,14,34,99,96,0.2074
63,7,154,802.26,0.04,26.05,30.79,20900.88,0.27,1161.16,45,7,9,18,19,99,55,0.279
33,6,95,518.65,0.09,11.43,45.38,5927.38,0.17,329.3,30,0,1,16,28,55,40,0.1796
23,4,53,262.57,0.07,14.54,18.06,3817.4,0.09,212.08,16,0,3,18,13,32,21,0.2626
187,12,663,4830.22,0.04,28.55,169.21,137880.87,1.61,7660.05,130,31,15,24,132,349,314,0.2321
6,1,20,76.15,0.33,3,25.38,228.44,0.03,12.69,4,0,0,6,8,12,8,0.4356
12,2,30,125.1,0.21,4.77,26.21,597.06,0.04,33.17,7,1,2,7,11,15,15,0.4263
77,9,235,1358.62,0.03,32.34,42.01,43942.85,0.45,2441.27,63,2,10,23,32,145,90,0.1605
9,3,25,97.67,0.14,7,13.95,683.71,0.03,37.98,7,0,0,10,5,18,7,0.3723
41,4,58,269.34,0.1,10.21,26.37,2751.15,0.09,152.84,20,9,8,11,14,32,26,0.4109
79,10,244,1362.73,0.02,44.62,30.54,60805.05,0.45,3378.06,59,9,6,23,25,147,97,0.2511
47,2,138,757.88,0.07,14,54.13,10610.26,0.25,589.46,32,0,11,14,30,74,54,0.1673
11,2,17,56.47,0.29,3.5,16.14,197.65,0.02,10.98,9,0,0,5,5,10,7,0.3665
27,2,39,171.3,0.22,4.5,38.07,770.85,0.06,42.83,18,4,3,7,14,21,18,0.3848
13,2,59,236,0.13,7.8,30.26,1840.8,0.08,102.27,9,0,2,6,10,33,26,0.323
25,5,39,171.3,0.12,8.67,19.77,1484.6,0.06,82.48,13,1,9,12,9,26,13,0.354
37,6,90,461.64,0.06,17.26,26.74,7969.29,0.15,442.74,28,0,6,16,19,49,41,0.1897
119,9,300,1862.84,0.04,24.96,74.63,46500.6,0.62,2583.37,79,21,15,21,53,174,126,0.2827
103,11,313,1931.19,0.04,28.38,68.05,54807.07,0.64,3044.84,81,8,12,22,50,184,129,0.2005
12,4,45,203.56,0.11,8.71,23.38,1772.67,0.07,98.48,8,0,2,11,12,26,19,0.336
321,45,867,5600.33,0.01,101.64,55.1,569205.67,1.87,31622.54,226,46,37,30,58,474,393,0.1519
64,11,143,780.7,0.05,19.76,39.51,15426.61,0.26,857.03,49,0,13,19,25,91,52,0.114
47,7,191,1060.93,0.03,36.42,29.13,38635.41,0.35,2146.41,36,1,8,23,24,115,76,0.1994
185,33,721,4725.86,0.03,37.58,125.76,177585.78,1.58,9865.88,141,9,24,23,71,489,232,0.0998
64,9,202,1096.11,0.03,32.04,34.21,35119.22,0.37,1951.07,42,5,11,18,25,113,89,0.2516
8,2,17,64.73,0.29,3.5,18.49,226.54,0.02,12.59,6,0,0,7,7,10,7,0.4008
160,4,498,3390.06,0.07,13.45,252.04,45598.02,1.13,2533.22,122,1,31,11,101,251,247,0.0525
88,6,354,2099.48,0.03,30.54,68.75,64109.15,0.7,3561.62,72,2,11,19,42,219,135,0.1386
73,7,483,3127.78,0.04,25.32,123.55,79179.95,1.04,4398.89,54,4,13,16,73,252,231,0.1857
19,1,80,388.64,0.09,11.65,33.37,4526.5,0.13,251.47,12,0,3,12,17,47,33,0.2819
34,2,74,382.57,0.11,8.76,43.67,3351.68,0.13,186.2,25,1,6,13,23,43,31,0.2717
32,6,54,229.39,0.19,5.31,43.22,1217.52,0.08,67.64,24,0,3,6,13,31,23,0.2256
89,4,93,488.06,0.07,14.91,32.74,7276.49,0.16,404.25,32,14,31,16,22,52,41,0.3827
30,5,106,592.01,0.07,14.7,40.27,8702.49,0.2,483.47,29,0,1,18,30,57,49,0.1801
22,3,74,334.74,0.07,13.65,24.52,4569.25,0.11,253.85,17,0,2,13,10,53,21,0.2508
50,11,238,1220.77,0.02,51.06,23.91,62335.54,0.41,3463.09,40,4,3,19,16,152,86,0.2373
14,2,12,39.86,0.33,3,13.29,119.59,0.01,6.64,4,5,3,5,5,6,6,0.5846
286,9,1466,10466.58,0.02,62.21,168.25,651126.96,3.49,36173.72,250,0,34,22,119,793,673,0
39,4,59,300.16,0.08,12.38,24.26,3714.48,0.1,206.36,31,0,6,18,16,37,22,0.1958
74,8,299,1678.8,0.02,58.83,28.54,98758.54,0.56,5486.59,65,0,5,23,26,166,133,0.068
143,15,245,1396.61,0.05,21.18,65.95,29575.22,0.47,1643.07,106,1,30,18,34,165,80,0.078
27,5,78,382.74,0.08,11.85,32.29,4536.56,0.13,252.03,23,0,2,13,17,47,31,0.2154
159,46,388,2506.26,0.04,25.67,97.65,64327.33,0.84,3573.74,132,12,13,22,66,234,154,0.1299
28,4,119,559.35,0.04,27.95,20.01,15636.44,0.19,868.69,20,0,6,15,11,78,41,0.2184
31,5,67,340.86,0.08,12.94,26.35,4409.88,0.11,244.99,23,0,6,18,16,44,23,0.2189
34,9,352,2062.01,0.03,36.58,56.37,75426.13,0.69,4190.34,29,0,3,20,38,213,139,0.1368
17,3,37,157.17,0.15,6.75,23.28,1060.92,0.05,58.94,13,0,2,9,10,22,15,0.2992
63,12,160,920.78,0.05,19.73,46.68,18164.52,0.31,1009.14,50,5,5,21,33,98,62,0.2364
11,1,9,27,0.5,2,13.5,54,0.01,3,2,0,6,4,4,5,4,0.8808
125,11,197,1100.24,0.02,40.02,27.49,44031.51,0.37,2446.19,45,10,61,23,25,110,87,0.2898
11,1,36,137.06,0.14,7,19.58,959.45,0.05,53.3,6,0,2,7,7,22,14,0.3793
272,28,985,6861.3,0.02,59.36,115.58,407298.3,2.29,22627.68,203,34,29,31,94,625,360,0.1637
104,13,265,1640.3,0.04,27.14,60.44,44517.84,0.55,2473.21,74,25,3,23,50,147,118,0.3012
48,3,157,927.38,0.08,13.09,70.84,12140.27,0.31,674.46,34,1,9,16,44,85,72,0.2143
47,11,143,775.96,0.03,31.05,24.99,24093.43,0.26,1338.52,37,0,8,23,20,89,54,0.1408
85,4,317,1612.73,0.02,45.85,35.17,73943.47,0.54,4107.97,68,0,15,14,20,186,131,0.0703
28,9,118,595.24,0.02,40.25,14.79,23958.35,0.2,1331.02,24,0,2,21,12,72,46,0.1925
490,77,1752,14374.41,0.02,59.95,239.78,861706.49,4.79,47872.58,374,51,64,39,256,965,787,0.0353
70,1,151,946.28,0.49,2.02,466.75,1918.5,0.32,106.58,39,0,29,4,73,77,74,0.1432
36,6,74,351.86,0.04,22.55,15.61,7932.88,0.12,440.72,27,0,2,16,11,43,31,0.2014
58,11,225,1300.81,0.03,36.31,35.82,47232.71,0.43,2624.04,54,0,2,26,29,144,81,0.0892
88,9,248,1413.71,0.03,33.39,42.33,47209.31,0.47,2622.74,56,8,11,19,33,132,116,0.2477
94,10,320,2034.42,0.04,27.29,74.55,55515.44,0.68,3084.19,68,3,8,23,59,180,140,0.1579
126,111,958,6073.58,0.02,54.4,111.66,330373.16,2.02,18354.06,116,3,5,19,62,603,355,0
51,4,162,894.82,0.05,20.76,43.1,18575.74,0.3,1031.99,29,11,9,19,27,103,59,0.3544
129,17,314,1931.02,0.03,31.88,60.58,61556.21,0.64,3419.79,88,18,20,22,49,172,142,0.2481
23,3,96,461.51,0.11,9,51.28,4153.55,0.15,230.75,16,0,4,8,20,51,45,0.2468
36,6,157,857.13,0.06,15.94,53.79,13658.79,0.29,758.82,31,1,2,13,31,81,76,0.2214
193,35,595,3570,0.01,67.04,53.25,239320.61,1.19,13295.59,157,22,12,23,41,356,239,0.1667
108,1,178,1134.76,0.45,2.2,515.21,2499.34,0.38,138.85,46,24,36,4,79,91,87,0.3704
22,2,66,317.29,0.1,9.71,32.68,3079.54,0.11,171.09,16,0,4,11,17,36,30,0.2595
16,1,50,216.1,0.13,7.77,27.8,1679.66,0.07,93.31,8,1,4,9,11,31,19,0.3983
92,3,556,3609.47,0.04,28.37,127.21,102418.72,1.2,5689.93,71,6,11,18,72,329,227,0.1852
17,3,42,184.48,0.13,7.7,23.96,1420.48,0.06,78.92,11,0,4,11,10,28,14,0.3101
16,2,34,144.43,0.13,7.56,19.1,1092.25,0.05,60.68,10,0,4,11,8,23,11,0.328
14,1,35,145.95,0.18,5.5,26.54,802.71,0.05,44.6,10,0,4,9,9,24,11,0.329
94,11,275,1662.21,0.03,34.13,48.71,56722.86,0.55,3151.27,77,1,14,26,40,170,105,0.1083
135,33,370,2275.41,0.03,38.81,58.63,88305.13,0.76,4905.84,125,3,5,24,47,218,152,0.0658
7,2,13,41.21,0.25,4,10.3,164.84,0.01,9.16,5,0,0,6,3,9,4,0.4318
46,8,108,578.62,0.05,19.95,29,11543.38,0.19,641.3,29,5,5,21,20,70,38,0.3075
423,32,1181,6976.04,0.01,147.05,47.44,1025844.72,2.33,56991.37,327,66,28,22,38,673,508,0.1299
28,5,110,497.59,0.07,13.5,36.86,6717.49,0.17,373.19,22,0,3,9,14,68,42,0.2116
7,2,14,50.19,0.29,3.5,14.34,175.66,0.02,9.76,5,0,0,7,5,9,5,0.4258
21,3,40,166.8,0.05,18.2,9.16,3035.71,0.06,168.65,16,0,3,13,5,26,14,0.2777
67,22,299,1794,0.03,29.32,61.19,52596.82,0.6,2922.05,51,0,3,20,44,170,129,0.0701
83,20,226,1300.6,0.03,33.19,39.19,43166.62,0.43,2398.15,62,7,12,25,29,149,77,0.2164
